resume_id,profile_hash,dataset_version,split,target_job_family,education,school_category,major,english_level,experience,projects,skills_raw,skills_normalized,skill_levels,profile_text,screening_label,screening_label_original,screening_label_revised,label_disagreement
resume_2cf3e4f8dfb14923,87f92d6c36412cf242d5,revised_with_original_label_audit,train,数据分析师,本科,普通高校,计算机类,无,[],"{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Java"",""SQL""],""frontend"":[],""backend"":[],""database"":[""MySQL"",""PostgreSQL"",""MongoDB"",""Redis""],""cloud_devops"":[],""data_ai"":[""Pandas/Numpy"",""Hadoop/Spark"",""Tableau/Power BI/FineBI""],""mobile"":[],""testing"":[]}","[""Python"",""Java"",""SQL"",""MySQL"",""PostgreSQL"",""MongoDB"",""Redis"",""Pandas"",""NumPy"",""Hadoop"",""Spark"",""Tableau"",""Power BI"",""FineBI""]","{""Python"":""掌握"",""Java"":""了解"",""SQL"":""熟练"",""MySQL"":""熟练"",""PostgreSQL"":""掌握"",""MongoDB"":""熟练"",""Redis"":""掌握"",""Pandas"":""熟练"",""NumPy"":""熟练"",""Hadoop"":""掌握"",""Spark"":""掌握"",""Tableau"":""精通"",""Power BI"":""精通"",""FineBI"":""精通""}",意向岗位：数据分析师。学历：本科。专业：计算机类。英语水平：无。技能：Python（掌握）、Java（了解）、SQL（熟练）、MySQL（熟练）、PostgreSQL（掌握）、MongoDB（熟练）、Redis（掌握）、Pandas（熟练）、NumPy（熟练）、Hadoop（掌握）、Spark（掌握）、Tableau（精通）、Power BI（精通）、FineBI（精通）。工作经验：未填写。项目经验：小型项目0个，中型项目0个，大型项目0个。,通过,不通过,通过,True
resume_df184ffa9f377f70,0e15ca98285ea16f8865,revised_with_original_label_audit,train,全栈开发工程师,本科,普通高校,非计算机类,英语四级,"[{""company_size"":""small_company"",""duration"":""5年以上""},{""company_size"":""large_company"",""duration"":""3―5年""}]","{""small"":15,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Java"",""JavaScript"",""Go""],""frontend"":[""HTML/CSS"",""React/Vue"",""Webpack"",""TypeScript""],""backend"":[""Spring Boot"",""Django/Flask""],""database"":[""MySQL"",""PostgreSQL""],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""Java"",""JavaScript"",""Go"",""HTML"",""CSS"",""React"",""Vue"",""Webpack"",""TypeScript"",""Spring Boot"",""Django"",""Flask"",""MySQL"",""PostgreSQL""]","{""Python"":""掌握"",""Java"":""熟练"",""JavaScript"":""掌握"",""Go"":""了解"",""HTML"":""熟练"",""CSS"":""熟练"",""React"":""精通"",""Vue"":""精通"",""Webpack"":""熟练"",""TypeScript"":""熟练"",""Spring Boot"":""熟练"",""Django"":""熟练"",""Flask"":""熟练"",""MySQL"":""熟练"",""PostgreSQL"":""了解""}",意向岗位：全栈开发工程师。学历：本科。专业：非计算机类。英语水平：英语四级。技能：Python（掌握）、Java（熟练）、JavaScript（掌握）、Go（了解）、HTML（熟练）、CSS（熟练）、React（精通）、Vue（精通）、Webpack（熟练）、TypeScript（熟练）、Spring Boot（熟练）、Django（熟练）、Flask（熟练）、MySQL（熟练）、PostgreSQL（了解）。工作经验：small_company企业经验：5年以上；large_company企业经验：3―5年。项目经验：小型项目15个，中型项目0个，大型项目0个。,通过,通过,通过,False
resume_5ba1a82d6a3f0145,6760b78cca2cdd0eb891,revised_with_original_label_audit,train,测试工程师,本科,211高校,计算机类,英语四级,"[{""company_size"":""small_company"",""duration"":""1―3年""}]","{""small"":5,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Java"",""Go""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[""Selenium"",""JUnit"",""JMeter"",""Postman""]}","[""Python"",""Java"",""Go"",""Selenium"",""JUnit"",""JMeter"",""Postman""]","{""Python"":""熟练"",""Java"":""精通"",""Go"":""了解"",""Selenium"":""熟练"",""JUnit"":""了解"",""JMeter"":""熟练"",""Postman"":""了解""}",意向岗位：测试工程师。学历：本科。专业：计算机类。英语水平：英语四级。技能：Python（熟练）、Java（精通）、Go（了解）、Selenium（熟练）、JUnit（了解）、JMeter（熟练）、Postman（了解）。工作经验：small_company企业经验：1―3年。项目经验：小型项目5个，中型项目0个，大型项目0个。,不通过,不通过,不通过,False
resume_cf882171fc95c82f,f595b23eeca9ba267c59,revised_with_original_label_audit,train,算法工程师,本科,211高校,非计算机类,英语四级,"[{""company_size"":""small_company"",""duration"":""1―3年""}]","{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Java"",""Go""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[""TensorFlow/PyTorch""],""mobile"":[],""testing"":[]}","[""Java"",""Go"",""TensorFlow"",""PyTorch""]","{""Java"":""熟练"",""Go"":""熟练"",""TensorFlow"":""熟练"",""PyTorch"":""熟练""}",意向岗位：算法工程师。学历：本科。专业：非计算机类。英语水平：英语四级。技能：Java（熟练）、Go（熟练）、TensorFlow（熟练）、PyTorch（熟练）。工作经验：small_company企业经验：1―3年。项目经验：小型项目0个，中型项目0个，大型项目0个。,通过,通过,通过,False
resume_24d5c9b37ad37f3a,9a67dbad0d6875119991,revised_with_original_label_audit,dev,测试工程师,专科,普通高校,计算机类,英语四级,"[{""company_size"":""small_company"",""duration"":""1―3年""}]","{""small"":1,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Java"",""JavaScript""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[""Selenium"",""JMeter""]}","[""Python"",""Java"",""JavaScript"",""Selenium"",""JMeter""]","{""Python"":""精通"",""Java"":""熟练"",""JavaScript"":""精通"",""Selenium"":""熟练"",""JMeter"":""熟练""}",意向岗位：测试工程师。学历：专科。专业：计算机类。英语水平：英语四级。技能：Python（精通）、Java（熟练）、JavaScript（精通）、Selenium（熟练）、JMeter（熟练）。工作经验：small_company企业经验：1―3年。项目经验：小型项目1个，中型项目0个，大型项目0个。,不通过,通过,不通过,True
resume_c15f7299fca3e04e,cf33f4b6b2a578040ef4,revised_with_original_label_audit,train,前端开发工程师,专科,普通高校,计算机类,英语四级,"[{""company_size"":""small_company"",""duration"":""1―3年""}]","{""small"":2,""medium"":0,""large"":0}","{""programming_language"":[""Java"",""JavaScript"",""SQL"",""Go""],""frontend"":[""HTML/CSS"",""React/Vue""],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Java"",""JavaScript"",""SQL"",""Go"",""HTML"",""CSS"",""React"",""Vue""]","{""Java"":""掌握"",""JavaScript"":""熟练"",""SQL"":""精通"",""Go"":""掌握"",""HTML"":""熟练"",""CSS"":""熟练"",""React"":""熟练"",""Vue"":""熟练""}",意向岗位：前端开发工程师。学历：专科。专业：计算机类。英语水平：英语四级。技能：Java（掌握）、JavaScript（熟练）、SQL（精通）、Go（掌握）、HTML（熟练）、CSS（熟练）、React（熟练）、Vue（熟练）。工作经验：small_company企业经验：1―3年。项目经验：小型项目2个，中型项目0个，大型项目0个。,不通过,通过,不通过,True
resume_8f829814752c714a,67027a4de173b4d01df9,revised_with_original_label_audit,train,运维工程师,专科,普通高校,计算机类,英语六级,"[{""company_size"":""small_company"",""duration"":""5年以上""},{""company_size"":""medium_company"",""duration"":""3―5年""}]","{""small"":6,""medium"":3,""large"":1}","{""programming_language"":[""Python"",""Java"",""JavaScript"",""Go""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[""AWS/Azure"",""Docker/Kubernetes"",""Linux""],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""Java"",""JavaScript"",""Go"",""AWS"",""Azure"",""Docker"",""Kubernetes"",""Linux""]","{""Python"":""了解"",""Java"":""熟练"",""JavaScript"":""熟练"",""Go"":""熟练"",""AWS"":""熟练"",""Azure"":""熟练"",""Docker"":""熟练"",""Kubernetes"":""熟练"",""Linux"":""熟练""}",意向岗位：运维工程师。学历：专科。专业：计算机类。英语水平：英语六级。技能：Python（了解）、Java（熟练）、JavaScript（熟练）、Go（熟练）、AWS（熟练）、Azure（熟练）、Docker（熟练）、Kubernetes（熟练）、Linux（熟练）。工作经验：small_company企业经验：5年以上；medium_company企业经验：3―5年。项目经验：小型项目6个，中型项目3个，大型项目1个。,不通过,通过,不通过,True
resume_5791c6d128a0abf0,3f5e0f829a6619f2ed32,revised_with_original_label_audit,train,后端开发工程师,本科,普通高校,非计算机类,英语四级,"[{""company_size"":""small_company"",""duration"":""5年以上""},{""company_size"":""medium_company"",""duration"":""3―5年""}]","{""small"":11,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Java"",""SQL"",""Go""],""frontend"":[],""backend"":[""Spring Boot"",""Django/Flask""],""database"":[""MySQL"",""Redis""],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""Java"",""SQL"",""Go"",""Spring Boot"",""Django"",""Flask"",""MySQL"",""Redis""]","{""Python"":""熟练"",""Java"":""熟练"",""SQL"":""熟练"",""Go"":""精通"",""Spring Boot"":""熟练"",""Django"":""熟练"",""Flask"":""熟练"",""MySQL"":""掌握"",""Redis"":""熟练""}",意向岗位：后端开发工程师。学历：本科。专业：非计算机类。英语水平：英语四级。技能：Python（熟练）、Java（熟练）、SQL（熟练）、Go（精通）、Spring Boot（熟练）、Django（熟练）、Flask（熟练）、MySQL（掌握）、Redis（熟练）。工作经验：small_company企业经验：5年以上；medium_company企业经验：3―5年。项目经验：小型项目11个，中型项目0个，大型项目0个。,不通过,通过,不通过,True
resume_ace6565ffa711454,332198a80059c893e9c8,revised_with_original_label_audit,dev,全栈开发工程师,专科,普通高校,非计算机类,无,[],"{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Java"",""JavaScript""],""frontend"":[""HTML/CSS"",""React/Vue"",""TypeScript""],""backend"":[""Spring Boot"",""Django/Flask"",""RESTful API"",""Kafka/RabbitMQ""],""database"":[""MySQL"",""PostgreSQL"",""MongoDB""],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Java"",""JavaScript"",""HTML"",""CSS"",""React"",""Vue"",""TypeScript"",""Spring Boot"",""Django"",""Flask"",""RESTful API"",""Kafka"",""RabbitMQ"",""MySQL"",""PostgreSQL"",""MongoDB""]","{""Java"":""熟练"",""JavaScript"":""熟练"",""HTML"":""精通"",""CSS"":""精通"",""React"":""掌握"",""Vue"":""掌握"",""TypeScript"":""掌握"",""Spring Boot"":""熟练"",""Django"":""熟练"",""Flask"":""熟练"",""RESTful API"":""精通"",""Kafka"":""熟练"",""RabbitMQ"":""熟练"",""MySQL"":""掌握"",""PostgreSQL"":""精通"",""MongoDB"":""掌握""}",意向岗位：全栈开发工程师。学历：专科。专业：非计算机类。英语水平：无。技能：Java（熟练）、JavaScript（熟练）、HTML（精通）、CSS（精通）、React（掌握）、Vue（掌握）、TypeScript（掌握）、Spring Boot（熟练）、Django（熟练）、Flask（熟练）、RESTful API（精通）、Kafka（熟练）、RabbitMQ（熟练）、MySQL（掌握）、PostgreSQL（精通）、MongoDB（掌握）。工作经验：未填写。项目经验：小型项目0个，中型项目0个，大型项目0个。,不通过,不通过,不通过,False
resume_0772773dbb735445,3c019625ef4bb944794b,revised_with_original_label_audit,train,移动开发工程师,专科,普通高校,计算机类,英语四级,[],"{""small"":2,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""SQL""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[],""mobile"":[""Android (Kotlin)"",""React Native/Flutter""],""testing"":[]}","[""Python"",""SQL"",""Android"",""Kotlin"",""React Native"",""Flutter""]","{""Python"":""掌握"",""SQL"":""精通"",""Android"":""熟练"",""Kotlin"":""熟练"",""React Native"":""熟练"",""Flutter"":""熟练""}",意向岗位：移动开发工程师。学历：专科。专业：计算机类。英语水平：英语四级。技能：Python（掌握）、SQL（精通）、Android（熟练）、Kotlin（熟练）、React Native（熟练）、Flutter（熟练）。工作经验：未填写。项目经验：小型项目2个，中型项目0个，大型项目0个。,不通过,通过,不通过,True
resume_bc86449e59f199bc,3e1f1ea546b150f6f119,revised_with_original_label_audit,train,后端开发工程师,本科,211高校,计算机类,英语六级,"[{""company_size"":""medium_company"",""duration"":""3―5年""},{""company_size"":""large_company"",""duration"":""3―5年""}]","{""small"":8,""medium"":4,""large"":2}","{""programming_language"":[""Python"",""Java"",""JavaScript"",""SQL"",""Go""],""frontend"":[],""backend"":[""Spring Boot"",""Django/Flask"",""Node.js""],""database"":[""MySQL"",""PostgreSQL"",""MongoDB""],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""Java"",""JavaScript"",""SQL"",""Go"",""Spring Boot"",""Django"",""Flask"",""Node.js"",""MySQL"",""PostgreSQL"",""MongoDB""]","{""Python"":""精通"",""Java"":""了解"",""JavaScript"":""了解"",""SQL"":""掌握"",""Go"":""了解"",""Spring Boot"":""熟练"",""Django"":""掌握"",""Flask"":""掌握"",""Node.js"":""熟练"",""MySQL"":""掌握"",""PostgreSQL"":""掌握"",""MongoDB"":""掌握""}",意向岗位：后端开发工程师。学历：本科。专业：计算机类。英语水平：英语六级。技能：Python（精通）、Java（了解）、JavaScript（了解）、SQL（掌握）、Go（了解）、Spring Boot（熟练）、Django（掌握）、Flask（掌握）、Node.js（熟练）、MySQL（掌握）、PostgreSQL（掌握）、MongoDB（掌握）。工作经验：medium_company企业经验：3―5年；large_company企业经验：3―5年。项目经验：小型项目8个，中型项目4个，大型项目2个。,通过,不通过,通过,True
resume_4220d388c254725a,79626ea0428426bd88c6,revised_with_original_label_audit,dev,数据分析师,本科,211高校,计算机类,英语四级,[],"{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Java"",""JavaScript"",""SQL"",""Go""],""frontend"":[],""backend"":[],""database"":[""MySQL"",""PostgreSQL"",""MongoDB"",""Redis""],""cloud_devops"":[],""data_ai"":[""Pandas/Numpy"",""Tableau/Power BI/FineBI""],""mobile"":[],""testing"":[]}","[""Python"",""Java"",""JavaScript"",""SQL"",""Go"",""MySQL"",""PostgreSQL"",""MongoDB"",""Redis"",""Pandas"",""NumPy"",""Tableau"",""Power BI"",""FineBI""]","{""Python"":""掌握"",""Java"":""了解"",""JavaScript"":""熟练"",""SQL"":""掌握"",""Go"":""熟练"",""MySQL"":""精通"",""PostgreSQL"":""精通"",""MongoDB"":""掌握"",""Redis"":""了解"",""Pandas"":""掌握"",""NumPy"":""掌握"",""Tableau"":""熟练"",""Power BI"":""熟练"",""FineBI"":""熟练""}",意向岗位：数据分析师。学历：本科。专业：计算机类。英语水平：英语四级。技能：Python（掌握）、Java（了解）、JavaScript（熟练）、SQL（掌握）、Go（熟练）、MySQL（精通）、PostgreSQL（精通）、MongoDB（掌握）、Redis（了解）、Pandas（掌握）、NumPy（掌握）、Tableau（熟练）、Power BI（熟练）、FineBI（熟练）。工作经验：未填写。项目经验：小型项目0个，中型项目0个，大型项目0个。,通过,不通过,通过,True
resume_e6a488b49c79a897,9e2cd22fb50939684c71,revised_with_original_label_audit,train,前端开发工程师,本科,普通高校,计算机类,英语四级,[],"{""small"":1,""medium"":0,""large"":0}","{""programming_language"":[""Java"",""JavaScript"",""SQL""],""frontend"":[""HTML/CSS"",""React/Vue"",""TypeScript"",""Redux/Vuex""],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Java"",""JavaScript"",""SQL"",""HTML"",""CSS"",""React"",""Vue"",""TypeScript"",""Redux"",""Vuex""]","{""Java"":""掌握"",""JavaScript"":""熟练"",""SQL"":""掌握"",""HTML"":""熟练"",""CSS"":""熟练"",""React"":""掌握"",""Vue"":""掌握"",""TypeScript"":""掌握"",""Redux"":""熟练"",""Vuex"":""熟练""}",意向岗位：前端开发工程师。学历：本科。专业：计算机类。英语水平：英语四级。技能：Java（掌握）、JavaScript（熟练）、SQL（掌握）、HTML（熟练）、CSS（熟练）、React（掌握）、Vue（掌握）、TypeScript（掌握）、Redux（熟练）、Vuex（熟练）。工作经验：未填写。项目经验：小型项目1个，中型项目0个，大型项目0个。,不通过,不通过,不通过,False
